,예측 값,실제값
727,756.9507529049997,664.1905148671037
728,1289.2596647810003,1251.2829010775135
729,1958.7926162640001,1574.9600659936068
730,1836.173878632,1887.6880147202444
731,1919.0387117000002,1900.4274745384578
732,2107.7157005899994,2136.969610722262
733,1966.0805188950005,2074.181052015415
734,1865.5262990129995,2334.5218384319664
735,2091.4955434650005,2167.0084150155008
736,2112.0993825560004,2210.451082994523
737,2583.1061439040004,2252.470809860255
738,2105.133441113,2071.631929252155
739,1623.6820894659998,1619.323440464241
740,1489.8642914449993,1486.7418196350309
741,1489.686773881,1069.708731660912
742,1425.5854839099998,810.714075344487
743,515.5793767790001,544.0817945685864
744,309.9054777,142.73325336768582
745,142.81303759799997,93.57243851777851
746,169.267013132,0.802
747,95.63449768,0.802
748,86.126997427,0.802
749,425.5092596470001,119.25203974692396
750,671.9215703770002,354.13972625281986
751,974.0399775570002,654.2284455560172
752,1437.5717206859995,1232.870594652113
753,1943.2791611219998,1776.7209446174384
754,1596.9342397609998,1853.7906536262876
755,1732.7834035069998,1897.2036912441488
756,2030.1514814660006,2044.620664091998
757,2156.304874683,2132.7317852986844
758,2259.472168096999,2079.3793569923173
759,2067.4744457100005,2260.3290095659886
760,2342.968897064,2255.7989831961927
761,2353.2878203110017,2346.0674226212495
762,2517.1364581250014,2029.954774946614
763,2338.6237431020004,1727.9908526521763
764,1802.795946455,1470.7186320226215
765,1281.4811996449998,1149.79823032377
766,998.9110854780001,776.083191867406
767,632.049129298,544.0968946564857
768,243.61908440400006,419.79271465270403
769,235.579478082,89.47611231410993
770,129.631524236,6.810273335687518
771,69.346733955,0.802
772,153.908500112,29.003419187234822
773,269.72891044000005,106.43556948042398
774,621.8415804609999,308.60703516414065
775,824.4628971769998,602.6592521583641
776,1557.0223672180005,1052.2947404807796
777,1777.5410223070005,1575.3285081383501
778,1630.1441057839995,1658.9459571491268
779,1991.488617687001,1755.2464543289834
780,1964.6718907470006,1762.895304136822
781,1854.4931519590002,1833.8984246238263
782,1701.151282966,1895.0005599289063
783,2210.1382797379993,1845.3931813474255
784,2176.198149404001,1918.6923129356192
785,2595.299379923,1958.2059950247021
786,2373.5263603260005,1863.971531758255
787,2099.0100643230003,1429.9587653208662
788,1504.8775245379995,1249.4141369916795
789,1389.4282169730004,898.4149869934859
790,1245.2429617569996,642.0652962623838
791,738.766103661,532.3275442589737
792,433.6393036620001,246.14144739394766
793,180.73799600399997,111.21263898639894
794,156.96571418,0.802
795,48.712383374,0.802
796,113.711863348,0.802
797,373.84170465999995,171.2348402220419
798,808.8540215300003,337.9040832527401
799,867.6772496899998,627.8212408932966
800,1746.8387134059992,1319.9486419206307
801,1862.5958849369997,1688.5847515666928
802,1769.7794145169999,1778.1808097192518
803,1759.6699459229997,1837.9199484109292
804,1779.387444796,1958.4902185659919
805,2363.493360352001,2132.3418041606355
806,2429.799742864001,2205.763559858864
807,2044.2669821849995,2317.500335574289
808,2119.8984508600006,2217.6350780209173
809,2422.7864959609988,2137.159017107837
810,2161.733935849999,1875.7833333462763
811,1635.6073164969998,1681.9565537379208
812,1714.412690244001,1452.08706092463
813,1405.8091840959999,1037.3513516068308
814,1045.7437787760002,736.9948764053736
815,562.3185425940001,576.0236657888494
816,399.767935079,324.71107947364123
817,309.98302870299995,192.11975755022416
818,124.800891483,0.802
819,90.423784173,0.802
820,168.766249921,54.54106534476073
821,303.607222916,171.94492897819035
822,834.6703402830001,400.94091019723754
823,936.765789478,591.4471234950689
824,1308.2608909960002,885.0356253371239
825,1598.8645940789993,1299.8355527645929
826,2086.72236703,1680.9629109726818
827,2126.688863249999,1835.7108910234547
828,2202.5309697320004,1659.5373107801424
829,1995.8112916700013,1913.6195951048683
830,2149.5222637640004,1989.9193705752434
831,2291.886430378001,1815.1520928577997
832,2120.2197321900007,1747.0203822931446
833,2003.9031523449992,1710.1404974224854
834,1924.208398957,1610.3460108471177
835,1289.1510214569998,1258.1621592356607
836,1194.6856456979997,1104.459333193376
837,1108.7123591840002,777.99184297788
838,829.5842683529997,545.6798397200445
839,578.9754423239999,471.8485012602296
840,326.169429033,394.7962855607582
841,187.16209026000004,166.95774032455978
842,122.287556763,0.802
843,66.911852095,0.802
844,220.35627002900003,0.802
845,320.51388477899997,98.10339795904348
846,702.412253294,441.70587674000024
847,685.2568115520002,537.315302727242
848,825.7587619419998,991.9881803728704
849,1353.3477262599995,1249.1973795034944
850,1404.5312413630006,1577.749080719343
851,1498.5287964989998,1899.7981712525707
852,2204.3150889840003,1857.412509426501
853,1772.1894505449998,2011.8462936860403
854,1833.5690115349998,2106.4868068633195
855,2098.557998006,2126.7396145685243
856,2013.4272056799998,2082.3852431691657
857,2006.3352631219996,1962.294301087345
858,1791.8359794849994,1881.4471768821877
859,1382.3373412349997,1498.1197643578998
860,1125.080716285,1278.4355942307504
861,792.858935542,835.2689835644031
862,798.664577297,642.5164185110589
863,464.67396356800003,511.51096195121886
864,221.185097223,198.43602460094775
865,122.96360274599999,104.61881522564676
866,114.002673022,0.802
867,127.350731052,0.802
868,126.34210350500001,0.802
869,214.66088492100002,74.199552821492
870,637.9641372980001,404.3627040781508
871,920.642258558,545.3711141493332
872,1534.0950999860004,1249.5285557709317
873,1708.2887639859998,1684.767905197455
874,1895.967733744,1787.4946578984795
875,1948.5630388720003,1730.3362097009913
876,2167.514066575001,1943.7516210728363
877,2082.196492189,1881.3501944308493
878,2166.254537302001,2119.0550943643652
879,2261.765908978001,2173.3522753400553
880,2125.9446728660005,2147.30809958302
881,2520.193864757,2204.6695157544605
882,2568.0299330349985,2073.302625769921
883,2025.760346226,1533.9285116725914
884,1648.2535469179995,1524.820936392215
885,1113.3751449870003,1016.647478634415
886,842.734441369,692.1153068544377
887,459.545298028,468.6156294224492
888,350.52033513099997,207.99714384220962
889,218.821761837,99.3827742743622
890,138.739548531,0.802
891,110.530207969,0.802
892,105.791055557,5.432612898717508
893,277.620320134,115.28823818262082
894,664.1715824239999,471.8867928038838
895,873.833311487,683.260102477103
896,1451.5259162520006,1288.3385167824426
897,1817.3888301099998,1620.8686637987835
898,1573.6087127379997,1933.8008340915762
899,1800.4546202409997,1953.7028639058065
900,2222.5606174530003,2199.6414713913064
901,2386.6060752839994,2135.6857043805735
902,2030.116287553,2398.2366878138755
903,2272.9548058049986,2228.4132358561324
904,2291.9242861420003,2275.563345793952
905,2600.435679647,2310.0617473677653
906,2240.5618847309997,2116.256620715643
907,1830.8119520949997,1661.4758201776324
908,1463.8758623959995,1521.4837599850016
909,1245.7449224950008,1097.7928438209499
910,1030.4287450210004,836.5681609383822
911,429.911223915,556.2020368200002
912,266.2904663059999,152.6146084353408
913,204.394880994,92.75594400072066
914,157.149062199,0.802
915,119.928946351,0.802
916,222.501370603,0.802
917,223.16228248299998,124.38406815877751
918,671.4591722600001,362.95276434696393
919,1030.74120875,669.7368626247193
920,1313.730024805,1258.9493011761936
921,1299.948943911,1808.0705505032656
922,1640.874194333,1890.1639732840224
923,1808.7837141800003,1935.8665261162032
924,1742.7183538179997,2089.4014847662183
925,2102.7657694,2177.455624509134
926,2054.3521928830005,2124.081771172389
927,2027.9460034160004,2306.4094634658986
928,2095.351311923,2304.645545273403
929,2305.4499099910004,2389.09845650599
930,2040.3409004280004,2061.022436549702
931,1532.1119116100006,1755.2570528812448
932,1701.3128894449994,1492.4874885529175
933,1072.1534058849998,1168.7707785009673
934,815.5333142560002,792.8935784018121
935,571.8866730220001,557.799170268038
936,310.073298511,447.72294836982815
937,198.88048157800003,97.43517633340079
938,120.444471617,14.901803232209303
939,63.998259112,0.802
940,104.606054422,23.080224518969658
941,210.75947910099995,126.3271930548329
942,625.2284107859999,347.35255014012665
943,1079.703882363,665.3152719804798
944,1522.935508405,1164.298873224218
945,1780.268827365,1712.2924593832615
946,1674.4179735719993,1808.3348305322356
947,2068.407421107999,1918.936421526414
948,2408.5590028240003,1952.2792390149514
949,2171.8465614,2024.5739013597893
950,2180.220848056001,2080.6935774727317
951,2063.1460709959997,2033.419703795602
952,2306.571778270001,2122.1471365144353
953,2440.2585456670004,2139.610815530976
954,2362.848228736,1998.614058169135
955,2114.5602232400006,1549.6141410936216
956,1823.8480525270006,1347.2135885574965
957,1194.7619958110006,983.5853518364138
958,1102.9025357130004,718.1420462835591
959,570.0350949280001,574.6493298641562
960,241.89189904,249.96191208613482
961,160.76552623299997,118.26524900270346
962,90.46231040699999,0.802
963,75.066544372,0.802
964,216.21405186599998,0.802
965,338.17106584999993,175.5066693341252
966,684.5441016480002,351.7225440689215
967,1060.642978593,643.5997501002734
968,1765.4083963780004,1348.7204063854572
969,1648.1333360339993,1723.3224752883445
970,1913.5136113570004,1815.8530788251107
971,1813.5825500769995,1879.1986883217835
972,1833.7078039380003,2015.8575608096646
973,2100.3896875319997,2180.766475480085
974,2164.2655994409993,2256.2071984026484
975,1961.2665820959999,2365.4073872768427
976,2671.0259483909995,2268.4775868110987
977,2705.045329282999,2182.417798300169
978,2545.906113838,1912.9782117486616
979,2026.8797970959988,1720.2988108947993
980,1992.51686022,1483.6821429563824
981,1609.799868691,1062.8920391499855
982,1110.8663895140003,764.013264248502
983,806.026089596,584.8715195573575
984,341.27809134800003,344.39521217041096
985,209.46284951300004,205.21617774823116
986,187.08853474,0.802
987,135.293149775,0.802
988,180.43089275399998,53.203881334446315
989,377.8521629440001,184.44226031147483
990,817.6811953939997,432.7862833086043
991,1110.1528441209996,641.2560455139078
992,1216.185875104,981.0321264077621
993,1811.5917318689997,1413.9664616618206
994,1774.0005167290005,1805.26991155892
995,2229.920206464001,1972.9869867269035
996,2367.742355984,1821.9941991015683
997,2205.564370309001,2073.440976763957
998,2159.6232672969995,2155.37416766859
999,2233.7030564960005,1971.659774472749
1000,2537.0161929209994,1916.3100318982804
1001,1775.899833241999,1859.4851531897077
1002,1805.6350421700004,1727.4547710410186
1003,2016.891592048999,1365.6091424325484
1004,1500.1664754939993,1195.4591866873977
1005,1165.044944885,849.6448940406564
1006,894.595749147,613.5370135922509
1007,555.3441741380001,505.64551799648564
1008,324.72040606400003,387.78332039787233
1009,244.317038035,166.23094175416045
1010,126.77181314599999,0.802
1011,89.87706156900002,0.802
1012,113.97665285000001,0.802
1013,40.79036223200001,95.19111095912174
1014,227.69426545799996,435.4902531996622
1015,546.915930016,525.2854900588328
1016,955.734714192,970.5491325548809
1017,1147.2918051170004,1222.5135298341656
1018,1663.337462368,1550.8733174800334
1019,1755.5848960789995,1867.508371214522
1020,1550.203080615,1825.667908033813
1021,1813.9735143239998,1975.577364069934
1022,1848.869486283,2071.070775796938
1023,2129.6040499160003,2092.244859808392
1024,2231.2093330539997,2044.6297811262011
1025,1394.549994763,1927.9666159789895
1026,1326.64465833,1855.8304760663625
1027,984.8968866129997,1476.4831048235524
1028,703.3177120280001,1259.9829449289998
1029,742.5512355230001,819.736919188236
1030,807.8962821240003,631.4016141878845
1031,493.7989431260001,504.23266260228326
1032,184.78048180500002,210.3979438552738
1033,87.58894308899998,103.93436812819526
1034,82.49953658500002,0.802
1035,96.463706594,0.802
1036,117.126177636,0.802
1037,271.76027926,81.12778654775035
1038,741.1467799229998,415.7115027823007
1039,1216.795587814,565.6569711035247
1040,1327.0702653649996,1284.2499827939448
1041,1325.2831930890004,1725.717748099423
1042,1647.6155816639996,1833.7629227029786
1043,2038.8217491969992,1779.841021647684
1044,2249.023414277001,1998.8536082428284
1045,2011.9092709630004,1938.6629484322295
1046,1948.9047148839995,2175.910970989229
1047,2401.610786394001,2230.6042871010554
1048,2341.0592974299993,2209.068712683438
1049,2666.0310913679987,2258.9833353175723
1050,2127.6924448999994,2112.3859838446056
1051,1605.939875741,1566.889781279718
1052,1603.661339964001,1551.334525447796
1053,1605.5007686309996,1039.0736733307735
1054,1027.4622016519997,711.812488306411
1055,516.640958407,485.53408130289705
1056,350.311043258,221.31131870401754
1057,149.18535514,106.76767881933037
1058,99.548981298,0.802
1059,180.86937629000002,0.802
1060,142.58236611,1.7296724755580735
1061,346.5338475389999,124.05907438015952
1062,525.0501735280001,492.2749314855444
1063,807.1158174450002,712.6553011370481
1064,1489.7852455589996,1344.3914106198456
1065,1948.8759804709998,1688.524009326313
1066,2027.3282762420008,2005.0292592863311
1067,2029.9933464410008,2034.1871301496699
1068,2067.263073493,2295.7284020449492
1069,2344.174570826001,2228.110550320581
1070,2192.575037128999,2493.4729991763447
1071,1970.3775973379993,2320.8934677789252
1072,2125.2090544099997,2373.14250702083
1073,2422.2607233900003,2397.5599759501306
1074,2120.1151780300006,2182.62452705073
1075,1829.6276242569995,1724.624843624295
1076,1519.9194363789993,1572.5027973499455
1077,1200.527566057,1140.2928104633443
1078,862.6397597089999,876.0372835227964
1079,674.262734139,577.4532167519366
1080,482.23059987,169.64745060430894
1081,231.549341551,97.35672710315404
1082,87.89742412499999,0.802
1083,88.91887439199999,0.802
1084,127.225522014,0.802
1085,284.633163675,134.3315644605047
1086,615.2586837330001,386.7475968216385
1087,930.3043478969998,702.9226961805673
1088,1731.8275895129987,1317.7939448495936
1089,1621.7936945800006,1880.016942141535
1090,1618.5942788070001,1970.6653339670172
1091,1981.1939971019995,2023.149364765514
1092,2358.354980492,2195.6482104102333
1093,2164.987113506001,2278.098109228342
1094,1989.7862720759992,2227.3964586166026
1095,2151.469917493,2407.8624525257856
1096,2378.9684418339993,2411.9452883679064
1097,2549.089229082,2485.512916613389
1098,2339.2965382889993,2132.3370177176785
1099,2386.4570780169997,1824.6961461506623
1100,1812.819082941,1548.4044246177627
1101,1572.029253525999,1216.3713838913604
1102,1013.0395718290001,837.0922194606843
1103,656.0758244340001,584.1713313305393
1104,403.533758115,456.35823278773853
1105,251.35452174999998,104.36111655574234
1106,247.529417364,16.788115828214252
1107,98.56525406,0.802
1108,134.975271298,19.329084900142913
1109,282.538790053,134.87872896636586
1110,576.977342956,367.5688897085177
1111,806.0058613040001,693.0968695493573
1112,1531.110707677,1214.5229052066286
1113,2068.4751759450005,1775.0883117174712
1114,2418.767295586999,1876.6235820110437
1115,1841.7188802150004,1992.9216099384107
1116,1984.7823217269997,2043.7050859321253
1117,2214.9105103329994,2110.93455199943
1118,2154.348995845,2166.1648614258347
1119,1981.846319469,2118.82443339902
1120,2406.187909893001,2214.345196228634
1121,2316.942445053999,2222.320321898025
1122,2023.3727890489993,2060.8708658560713
1123,2379.485587979001,1608.3517735780595
1124,1741.316749403001,1395.7717104650976
1125,1354.0282378510003,1024.9193637671258
1126,1189.8653887339997,757.9520889657153
1127,637.0319883259999,592.5519370961251
1128,349.979696516,263.96841173276056
1129,101.07582887,118.17385073481475
1130,121.83056087000001,0.802
1131,69.105286858,0.802
1132,184.68619739800002,0.802
1133,385.14089541699997,185.4891237638759
1134,638.8461593610001,370.5212987816172
1135,897.4686135290002,671.1719407897923
1136,1706.3768916469999,1395.8076087872735
1137,1991.8506623960009,1777.4097365515024
1138,1550.3241529109991,1877.9854389951709
1139,1928.05535252,1945.7213563124726
1140,2017.2971966989996,2097.523850537994
1141,1975.1025388350006,2259.9408518347805
1142,2188.3042926669996,2333.1930306968266
1143,2054.084837974001,2445.3038327404442
1144,2450.1756878240003,2352.651060945353
1145,2457.6999009980004,2255.785307644888
1146,2383.912707964,1968.5510937352576
1147,2116.2550726930003,1769.5620214351031
1148,1832.196492902,1520.979018178918
1149,1281.2436658429997,1097.6531252717832
1150,1174.018252556,794.773624817473
1151,459.035140916,607.6768119321846
1152,402.52518817,353.32944983799604
1153,217.08402553700003,208.71076544911188
1154,151.67088145600002,0.802
1155,130.011468764,0.802
1156,142.40630204299998,51.56960309471279
1157,247.420385722,191.59686714792946
1158,504.474451426,448.8324059601817
1159,1036.635453161,663.4577902244723
1160,1103.6073487589997,1021.144341792296
1161,1359.7599786510004,1460.6218585311801
1162,1709.970149749,1859.1236627835444
1163,2006.5301141310006,2030.3126185390959
1164,2003.0899895679997,1892.5583343916805
1165,1888.5360574289994,2140.491065183311
1166,2233.6696635709986,2224.280028400038
1167,1760.5969355710001,2037.8603832302047
1168,1920.1361256680004,1985.7202925470297
1169,2003.0558996060001,1922.3188412158615
1170,2115.7457649350004,1776.6092609484472
1171,1543.0392721800006,1410.7442738484972
1172,1289.3531738599997,1233.1763571867082
1173,1045.9038489900001,879.6431275316901
1174,805.9930867200001,643.427153246511
1175,533.425040686,522.350830711698
1176,298.873834906,390.04665262958895
1177,152.784539414,178.54910911998292
1178,75.863071428,0.802
1179,88.088957831,0.802
1180,100.04726638999998,0.802
1181,275.135039647,97.03602117968482
1182,573.599208419,449.083409308093
1183,880.538606572,543.8449226236902
1184,1347.4281541430003,1005.2849189067643
1185,1544.325937878,1268.122063251124
1186,1597.2996652060008,1595.1906509279406
1187,1602.1094654219999,1920.7896866541025
1188,1878.144177921,1891.352834544141
1189,1846.0068010559996,2034.6954048065072
1190,1960.3517897529998,2134.504136747818
1191,2171.423109484,2150.3620781152913
1192,1908.3302801849993,2108.2021768486825
1193,1934.015452169,1986.1353455291378
1194,1767.1583165099994,1901.7030615864358
1195,1319.5022116210002,1523.0199802482682
1196,1227.9088570049996,1302.8265097979336
1197,1169.436075218,851.501350130316
1198,740.2273651360001,663.1262150867888
1199,539.131356977,510.97254410004655
1200,302.240989733,194.69128827411225
1201,146.46584378000003,104.05860908726498
1202,138.04650174100001,0.802
1203,82.55240614099999,0.802
1204,168.233448122,0.802
1205,207.71314229799998,71.70510377272015
1206,534.5314200480001,399.4312717868201
1207,636.2408569550001,538.5400053280724
1208,893.476423712,1236.648807588914
1209,1496.0439008559995,1669.4666727310243
1210,1653.9539069919995,1770.8908291702433
1211,1766.7030821789997,1711.956952524578
1212,1865.400684906,1921.8958108288255
1213,1965.3582274100015,1860.1130889204644
1214,1768.549603465001,2097.8584456932576
1215,1809.7737846449993,2152.4986550808494
1216,1997.093999872001,2125.212739265316
1217,2083.6353412640005,2184.5097017981307
1218,1942.7745224389994,2058.1628787718173
1219,1827.371244921,1520.139681217571
1220,1546.9239764869994,1513.752628943478
1221,1184.358828282,1007.4955717752247
1222,743.696327524,683.6259804559768
1223,345.339002612,463.06455220334067
1224,363.6347692410001,227.68908299951596
1225,180.23854032500003,100.00696347387586
1226,175.025825112,0.802
1227,78.92348074,0.802
1228,121.23138527900001,2.144401375590952
1229,167.236533762,126.81556693544833
1230,624.684857693,490.5029789066571
1231,959.6608971750003,716.0554420617284
1232,1092.6988288070004,1346.491291522735
1233,1674.2996816220002,1690.6771109163647
1234,1602.7584558819997,2009.0626352178986
1235,2010.9449945229999,2037.5912027953502
1236,1877.7680496349994,2292.0961756183297
1237,1871.411590109,2233.7241362054465
1238,2007.3811338760001,2495.608436512627
1239,2150.5238136159996,2327.0467820886297
1240,2274.681269959,2379.459472094485
1241,2321.269781292999,2401.27288812945
1242,2267.901723617,2183.3165099467656
1243,2110.798273965999,1719.4484195294808
1244,1594.1555620179997,1566.042694839298
1245,1177.9640429710003,1137.046462509382
1246,1235.58169954,869.3266335159477
1247,607.4138321450001,582.994379196349
1248,219.87737444900003,175.72825600136474
1249,196.122713248,105.4048032915382
1250,69.515175077,0.802
1251,72.055152575,0.802
1252,163.767200135,0.802
1253,313.58576233699995,136.2713986770273
1254,521.1899101860001,396.21364249059843
1255,935.2204873559996,718.5226254800858
1256,1642.3693373189997,1352.041058168177
1257,1865.5219223169997,1924.3225374079057
1258,2133.2236846250003,2013.3264441889562
1259,2008.0080891869995,2072.1538794602975
1260,2078.9178554830005,2255.7312892172326
1261,2367.605378629999,2335.16891993455
1262,2094.9852643760005,2288.2920930969767
1263,2253.8939370050007,2465.1871726345576
1264,2476.21675683,2474.403810436592
1265,2745.5733232120006,2539.682914961942
1266,2667.913472325001,2174.4162332315877
1267,2182.8338137129995,1866.1361436039883
1268,1795.3458009879996,1583.626718707323
1269,1340.9146870730003,1243.038822899123
1270,1250.5925778970009,862.6579218664344
1271,672.4161321689999,593.0446558133531
1272,464.803625614,428.779717155741
1273,201.75280193,108.62770337315871
1274,56.589749680000004,5.464729076235447
1275,88.45772536100002,0.802
1276,182.88797323400004,23.183161533271996
1277,323.962332699,114.47732784901253
1278,547.1772440340002,338.2746622023749
1279,898.6173642669997,639.1090979219434
1280,1532.4285201649998,1132.3657771493756
1281,2018.1386117239997,1678.837730299878
1282,2173.1486404159996,1775.8721487331054
1283,2166.169148939998,1879.5767033524403
1284,2065.678608570999,1907.8645812269233
1285,2128.56918008,1972.5265764996338
1286,2110.9214199490016,2040.6848404264063
1287,1835.6329423900004,1984.628071849467
1288,2146.5960118459993,2066.133445924107
1289,2507.1589180679994,2092.64555346163
1290,2389.7509596730006,1964.8899207250422
1291,2207.7753676309994,1525.5724079364272
1292,1916.0365086590002,1333.2017326532762
1293,1576.4908194210002,961.6544400231529
1294,1300.4687872780005,708.5971952502039
1295,880.0712699219999,554.1009023249078
1296,420.3038448300001,268.940956150202
1297,174.44249450399997,115.3709325319185
1298,128.361221696,3.250502401594246
1299,91.776491863,0.802
1300,240.53892492799997,0.802
1301,329.59042270800006,184.2721563967524
1302,521.4361541110001,366.89269067794703
1303,927.2505359500001,666.9991312163771
1304,1620.1172020429992,1398.099289297216
1305,1941.9717544460007,1780.2998363939685
1306,1618.4107869000013,1889.5229318165987
1307,1996.1707771070005,1954.222762781253
1308,1984.232380293001,2091.236287899645
1309,1956.2391490669997,2264.04784781754
1310,2487.634385026002,2341.1458196324197
1311,2223.545955456999,2452.6464641619773
1312,2397.507023359001,2357.2829701723713
1313,2603.7141138510024,2259.77720107083
1314,2168.0699079389997,1967.8819034247308
1315,2108.584777415,1761.2860336370009
1316,1921.6131815899994,1515.4618449307532
1317,1202.6231415260004,1090.890337225584
1318,846.200144613,786.4496586268755
1319,679.5753786209999,610.979628516744
1320,435.5745911520001,367.62758061620184
1321,298.8438105259999,200.13421467498344
1322,147.675258004,0.802
1323,76.641883433,0.802
1324,80.521475517,48.95691750861608
1325,310.4838087679999,200.27061405388528
1326,638.7279793319997,458.63928625468793
1327,1071.2886356869997,677.3151123989455
1328,1314.050704902,1047.8888197390772
1329,1302.019116039,1491.1599344099805
1330,1733.2004803930008,1909.859844162329
1331,1982.7967623599993,2076.222583899403
1332,2047.403891101999,1932.4282645922601
1333,2068.584634330001,2189.082578228682
1334,2168.993348909,2272.5538128034223
1335,2076.772941133,2089.4504888250617
1336,2165.651382242001,2035.356161860396
1337,2184.698453072999,1969.4780681878844
1338,2142.1061697539994,1806.8539962517543
1339,1789.4251320699996,1429.170711676913
1340,1494.6949466880005,1244.6158418904497
1341,1435.3955134649998,890.1204802196579
1342,1032.2542686549998,653.3105311561299
1343,679.4165768669999,542.5075676689845
1344,407.72454350699996,405.1183352692182
1345,274.1506262330001,183.1906767051104
1346,115.86612167300001,0.802
1347,102.451074391,0.802
1348,200.43307539099996,0.802
1349,322.43024503900006,106.0431096487011
1350,596.0714514190001,466.7549567044705
1351,1123.3244039179997,570.9968750178979
1352,1027.180647274,1056.4442446355124
1353,1399.9528164879998,1333.7051069042293
1354,1775.9289258540002,1673.9496324117454
1355,1646.6164496629988,2003.976925613408
1356,1799.2457040600004,1976.5517471004182
1357,1868.4528182710005,2123.5541228178695
1358,2093.1942264519994,2228.2411518355443
1359,2463.3516178199993,2241.6395453008054
1360,2142.933151152,2201.462143121718
1361,2278.5709698920004,2073.9449208295478
1362,2490.22007259,1965.2258834354361
1363,1849.1165451819998,1575.1466233059932
1364,1771.756522632,1348.7070727229348
1365,1291.4817297859995,885.7931369164958
1366,1057.442115849,694.6167931139853
1367,529.287871829,534.5705056173922
1368,253.19984625400002,174.36751015578102
1369,158.073853422,108.61637830723423
1370,122.74184518800001,0.802
1371,71.72770361299999,0.802
1372,221.679819436,0.802
1373,307.71995863999996,58.50596380224147
1374,560.1329059530001,380.9699897933083
1375,953.784172383,499.5738011429013
1376,1471.810600573,1179.54209856053
1377,2028.746140249,1604.9764195901198
1378,1927.3718913510006,1706.0320199216676
1379,2014.7843189619994,1637.7587674010051
1380,1958.1336338500005,1829.2460020698502
1381,2271.8479761429994,1767.6548518426873
1382,1819.3457414810005,2013.0328756876079
1383,2078.996481877,2061.823140078612
1384,2423.567588901,2023.4554691888918
1385,2440.370684742001,2098.008876757613
1386,2215.2563104230007,1994.660684212702
1387,1654.9096933490007,1463.670480805857
1388,1522.9737324960006,1471.4299886163387
1389,1276.3303995350002,966.0127242611428
1390,1237.2868178260005,650.4800339247685
1391,679.3398667630001,432.67733474987415
1392,275.30629132300004,222.68525575846425
1393,80.337340438,89.73911026014505
1394,93.40075260000002,0.802
1395,103.739754554,0.802
1396,140.214959534,4.102775935888065
1397,290.911577909,121.37130147017855
1398,566.666047492,475.78606286046625
1399,997.0230898619996,691.3324955051515
1400,1517.1028952769993,1306.2964530157333
1401,1581.0817574579999,1640.9340024881812
1402,1806.5915477460003,1969.1250110383592
1403,2058.7645058140006,1985.5142475740338
1404,1862.8807989309994,2215.407558639181
1405,2128.5634626690003,2167.171837853596
1406,2168.770319194,2431.954671259881
1407,2323.200859948,2266.8030155537963
1408,2501.6240992809994,2309.827439588739
1409,2327.033875113002,2341.0863309842425
1410,2283.286396035999,2131.9522788742966
1411,2025.4061656439985,1665.9062429487562
1412,1881.8816272210006,1523.130752213839
1413,1401.2454321200005,1099.6259375104635
1414,1130.8259527420007,835.9731035122215
1415,775.9129022740001,572.8850697828781
1416,416.16985802700003,171.95933104315847
1417,254.797074573,106.46553460768456
1418,283.54801024100004,0.802
1419,103.19337938199999,0.802
1420,209.732695148,0.802
1421,365.40430758400004,131.95963980420646
1422,741.43760888,391.7063232341155
1423,1200.5472922289998,706.1219774454548
1424,1347.4694757839989,1338.9962916670784
1425,1952.0243369210004,1908.827681927581
1426,1694.7775225319997,2006.1618228602438
1427,1529.3952749989999,2059.693856740417
1428,1633.4905219759992,2229.598678228425
1429,2512.007267261,2313.5050232605204
1430,2051.241605206999,2273.849115437865
1431,2232.466328307001,2445.6769473652166
1432,2540.8929488139984,2449.814941264268
1433,2875.447087449999,2520.241979152547
1434,2389.6216795890005,2159.490052759698
1435,1798.492427862,1848.7288762365808
1436,1474.4504389379995,1573.189993803024
1437,1194.6007276129997,1228.9894731917416
1438,979.3022697940002,850.735690201625
1439,636.4701869059999,587.2918072310314
